Country,Document,Sector,SubSector,QuestionCode,ResponseText
ML,First NDC,Water,Wastewater treatment,ad_sec_unconc,Not Available
ML,First NDC,Water,Wastewater treatment,GCA_Sector,Water
ML,First NDC,Water,Wastewater treatment,GCA_subsector,Coping with water scarcity by using more water more productively
ML,First NDC,Water,Water conservation and reuse,ad_sec_action,"""Treatment of wastewater and its reuse for needs in particular for irrigation for US $ 0.5 billion;"" (22)"
ML,First NDC,Water,Water conservation and reuse,ad_sec_tar,Not Available
ML,First NDC,Water,Water conservation and reuse,ad_sec_time,2020-2030 (22)
ML,First NDC,Water,Water conservation and reuse,ad_sec_conc,US $ 0.5 billion (22)
ML,First NDC,Water,Water conservation and reuse,ad_sec_unconc,Not Available
ML,First NDC,Water,Water conservation and reuse,GCA_Sector,Water
ML,First NDC,Water,Water conservation and reuse,GCA_subsector,Coping with water scarcity by using more water more productively
ML,First NDC,Agriculture,Irrigation,ad_sec_action,"""Treatment of wastewater and its reuse for needs in particular for irrigation for US $ 0.5 billion;"" (22)"
ML,First NDC,Agriculture,Irrigation,ad_sec_tar,Not Available
ML,First NDC,Agriculture,Irrigation,ad_sec_time,2020-2030 (22)
ML,First NDC,Agriculture,Irrigation,ad_sec_conc,US $ 0.5 billion (22)
ML,First NDC,Agriculture,Irrigation,ad_sec_unconc,Not Available
ML,First NDC,Agriculture,Irrigation,GCA_Sector,Water
ML,First NDC,Agriculture,Irrigation,GCA_subsector,Coping with water scarcity by using more water more productively
ML,First NDC,Water,Water management,ad_sec_action,"""management of the silting up of watercourses in order to develop agricultural and aquaculture production systems and river transport for US $ 1.5 billion;"" (22)"
ML,First NDC,Water,Water management,ad_sec_tar,Not Available
ML,First NDC,Water,Water management,ad_sec_time,2020-2030 (22)
ML,First NDC,Water,Water management,ad_sec_conc,US $ 1.5 billion (22)
ML,First NDC,Water,Water management,ad_sec_unconc,Not Available
ML,First NDC,Water,Water management,GCA_Sector,Water
ML,First NDC,Water,Water management,GCA_subsector,Improving water governance and scale up financing
ML,First NDC,Water,Water management,GCA_Sector_2,Food and Nutrition Security
ML,First NDC,Water,Water management,GCA_Subsector_2,Other
ML,First NDC,Agriculture,Fisheries and aquaculture,ad_sec_action,"""management of the silting up of watercourses in order to develop agricultural and aquaculture production systems and river transport for US $ 1.5 billion;"" (22)"
ML,First NDC,Agriculture,Fisheries and aquaculture,ad_sec_tar,Not Available
ML,First NDC,Agriculture,Fisheries and aquaculture,ad_sec_time,2020-2030 (22)
ML,First NDC,Agriculture,Fisheries and aquaculture,ad_sec_conc,US $ 1.5 billion (22)
ML,First NDC,Agriculture,Fisheries and aquaculture,ad_sec_unconc,Not Available
ML,First NDC,Agriculture,Fisheries and aquaculture,GCA_Sector,Water
ML,First NDC,Agriculture,Fisheries and aquaculture,GCA_subsector,Improving water governance and scale up financing
ML,First NDC,Agriculture,Fisheries and aquaculture,GCA_Sector_2,Food and Nutrition Security
ML,First NDC,Agriculture,Fisheries and aquaculture,GCA_Subsector_2,Other
ML,First NDC,Water,Water supply,ad_sec_action,"""The supply of drinking water by solar energy to agro-pastoral communities"" (22)"
ML,First NDC,Water,Water supply,ad_sec_tar,Not Available
ML,First NDC,Water,Water supply,ad_sec_time,underway by 2020 (22)
ML,First NDC,Water,Water supply,ad_sec_conc,US $ 67 million (22)
ML,First NDC,Water,Water supply,ad_sec_unconc,Not Available
ML,First NDC,Water,Water supply,GCA_Sector,Water
ML,First NDC,Water,Water supply,GCA_subsector,Harnessing the power of nature and expand water infrastructure
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_action,Agriculture: “Program to promote the use of organic manure and micro-dose fertilizer” (p. 68)  
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_conc,$2 500 000
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Agriculture: General,GCA_subsector,Improving smallholder productivity
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_action,Agriculture: “Climate program of the Malian Textile Development Company (CMDT) to boost the promotion of cotton in Mali.” (p. 68) 
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_conc,$53 940 500
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Agriculture: General,GCA_subsector,Achieving policy coherence by making agriculture interventions climate-smart
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_action,Agriculture: “Program for Strengthening the Resilience of Vulnerable Agro-pastoral Communities in the Western Sahel to the Negative Effects of Climate Change” (p. 69) 
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_conc,$1 000 000
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Agriculture: General,GCA_subsector,Helping small scale producers manage risks from increased variability and climate shocks
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_action,Capacity building: “Program for Strengthening the Resilience of Vulnerable Agro-pastoral Communities in the Western Sahel to the Negative Effects of Climate Change” (p. 70) 
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_conc,$1 000 000
ML,Revised First NDC,Agriculture,Agriculture: General,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Agriculture: General,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Agriculture: General,GCA_subsector,Helping small scale producers manage risks from increased variability and climate shocks
ML,Revised First NDC,Agriculture,Climate smart agriculture,ad_sec_action,"“development of smart agriculture and resilient to climate change, for the hydro-agricultural development of 92,000 ha in the context of sustainable land management with the State's commitment to devote 15% of the National Budget to Agriculture;” (p. 67) "
ML,Revised First NDC,Agriculture,Climate smart agriculture,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Climate smart agriculture,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Climate smart agriculture,ad_sec_conc,Not Available
ML,Revised First NDC,Agriculture,Climate smart agriculture,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Climate smart agriculture,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Climate smart agriculture,GCA_subsector,Achieving policy coherence by making agriculture interventions climate-smart
ML,Revised First NDC,Agriculture,Fisheries and aquaculture,ad_sec_action,Land use change and forestry: “project to manage the silting up of rivers in order to develop agricultural and aquaculture production systems and river transport for an amount of US $ 1.5 billion;” (p. 67) 
ML,Revised First NDC,Agriculture,Fisheries and aquaculture,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Fisheries and aquaculture,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Fisheries and aquaculture,ad_sec_conc,$1.5 billion
ML,Revised First NDC,Agriculture,Fisheries and aquaculture,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Fisheries and aquaculture,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Fisheries and aquaculture,GCA_subsector,Improving smallholder productivity
ML,Revised First NDC,Environment,Watershed and river basin management,ad_sec_action,Land use change and forestry: “project to manage the silting up of rivers in order to develop agricultural and aquaculture production systems and river transport for an amount of US $ 1.5 billion;” (p. 67) 
ML,Revised First NDC,Environment,Watershed and river basin management,ad_sec_tar,Not Available
ML,Revised First NDC,Environment,Watershed and river basin management,ad_sec_time,Not Available
ML,Revised First NDC,Environment,Watershed and river basin management,ad_sec_conc,$1.5 billion
ML,Revised First NDC,Environment,Watershed and river basin management,ad_sec_unconc,Not Available
ML,Revised First NDC,Environment,Watershed and river basin management,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Environment,Watershed and river basin management,GCA_subsector,Improving smallholder productivity
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_action,Agriculture: “Program to promote intermittent irrigation and IRS in irrigated rice cultivation” (p. 68) 
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_conc,0.59 billion USD
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Irrigation,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Irrigation,GCA_subsector,Improving smallholder productivity
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_action,Agriculture: “Conversion program from surface and sprinkler irrigation to localized irrigation on large areas for agriculture and market gardening” (p. 68) 
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_conc,$2 000 000
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Irrigation,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Irrigation,GCA_subsector,Improving smallholder productivity
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_action,Agriculture: “The conversion of surface and sprinkler irrigation to localized irrigation on large areas for agriculture and market gardening” (p. 68) 
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_conc,1.0 billion USD
ML,Revised First NDC,Agriculture,Irrigation,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Irrigation,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Irrigation,GCA_subsector,Improving smallholder productivity
ML,Revised First NDC,Agriculture,Livestock,ad_sec_action,"“pastoral development resilient to climate change aiming to materialize 3,300 km of transhumance axes in order to reduce conflicts between farmers and herders, the creation of 21 perimeters and pastoral areas with a total area of 400,000 ha;” (p. 67) "
ML,Revised First NDC,Agriculture,Livestock,ad_sec_tar,Not Available
ML,Revised First NDC,Agriculture,Livestock,ad_sec_time,Not Available
ML,Revised First NDC,Agriculture,Livestock,ad_sec_conc,Not Available
ML,Revised First NDC,Agriculture,Livestock,ad_sec_unconc,Not Available
ML,Revised First NDC,Agriculture,Livestock,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Agriculture,Livestock,GCA_subsector,Improving smallholder productivity
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_action,Agriculture: “Support program for capacity building in adaptation to CC in MALI” (p. 68) 
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_tar,Not Available
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_time,Not Available
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_conc,$5 000 000
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_unconc,Not Available
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,GCA_Sector,Food and Nutrition Security
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,GCA_subsector,Achieving policy coherence by making agriculture interventions climate-smart
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_action,Agriculture: “The implementation of the technological action plan for adaptation” (p. 69) 
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_tar,Not Available
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_time,Not Available
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_conc,1.0 billion USD
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,ad_sec_unconc,Not Available
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,GCA_Sector,Other
ML,Revised First NDC,Cross-Cutting Area,Capacity building and knowledge transfer,GCA_subsector,Other
